,datetime,temp
2453,2019-06-16 19:00,22.9
2454,2019-06-16 18:00,22.7
2455,2019-06-16 17:00,21.6
2456,2019-06-16 16:00,22.3
2457,2019-06-16 15:00,22.2
2458,2019-06-16 14:00,20.6
2459,2019-06-16 13:00,19.6
2460,2019-06-16 12:00,19.4
2461,2019-06-16 11:00,19.0
2462,2019-06-16 10:00,17.2
2463,2019-06-16 09:00,17.1
2464,2019-06-16 08:00,15.0
2465,2019-06-16 07:00,14.7
2466,2019-06-16 06:00,14.3
2467,2019-06-16 05:00,14.2
2468,2019-06-16 04:00,14.2
2469,2019-06-16 03:00,14.6
2470,2019-06-16 02:00,15.3
2471,2019-06-16 01:00,16.1
2472,2019-08-13 23:00,16.9
2473,2019-08-13 22:00,17.5
2474,2019-08-13 21:00,17.6
2475,2019-08-13 20:00,17.9
2476,2019-08-13 19:00,18.6
2477,2019-08-13 18:00,18.8
2478,2019-08-13 17:00,20.2
2479,2019-08-13 16:00,20.2
2480,2019-08-13 15:00,20.0
2481,2019-08-13 14:00,19.5
2482,2019-08-13 13:00,19.3
2483,2019-08-13 12:00,18.7
2484,2019-08-13 11:00,17.9
2485,2019-08-13 10:00,16.7
2486,2019-08-13 09:00,15.0
2487,2019-08-13 08:00,13.0
2488,2019-08-13 07:00,12.5
2489,2019-08-13 06:00,12.8
2490,2019-08-13 05:00,13.0
2491,2019-08-13 04:00,13.7
2492,2019-08-13 03:00,14.1
2493,2019-08-13 02:00,14.5
2494,2019-08-13 01:00,14.9
2495,2019-01-23 23:00,0.1
2496,2019-01-23 22:00,0.7
2497,2019-01-23 21:00,0.9
2498,2019-01-23 20:00,1.2
2499,2019-01-23 19:00,1.2
2500,2019-01-23 18:00,1.2
2501,2019-01-23 17:00,1.3
2502,2019-01-23 16:00,1.4
2503,2019-01-23 15:00,1.7
2504,2019-01-23 14:00,1.9
2505,2019-01-23 13:00,1.6
2506,2019-01-23 12:00,1.3
2507,2019-01-23 11:00,1.3
2508,2019-01-23 10:00,1.3
2509,2019-01-23 09:00,1.4
2510,2019-01-23 08:00,1.2
2511,2019-01-23 07:00,1.3
2512,2019-01-23 06:00,1.3
2513,2019-01-23 05:00,1.7
2514,2019-01-23 04:00,2.0
2515,2019-01-23 03:00,1.8
2516,2019-01-23 02:00,2.1
2517,2019-01-23 01:00,2.0
2518,2019-08-07 23:00,21.3
2519,2019-08-07 22:00,21.7
2520,2019-08-07 21:00,23.4
2521,2019-08-07 20:00,25.0
2522,2019-08-07 19:00,25.7
2523,2019-08-07 18:00,26.3
2524,2019-08-07 17:00,25.1
2525,2019-08-07 16:00,25.4
2526,2019-08-07 15:00,25.0
2527,2019-08-07 14:00,24.5
2528,2019-08-07 13:00,23.1
2529,2019-08-07 12:00,22.3
2530,2019-08-07 11:00,20.6
2531,2019-08-07 10:00,19.4
2532,2019-08-07 09:00,18.6
2533,2019-08-07 08:00,18.0
2534,2019-08-07 07:00,18.0
2535,2019-08-07 06:00,17.5
2536,2019-08-07 05:00,17.8
2537,2019-08-07 04:00,18.2
2538,2019-08-07 03:00,18.3
2539,2019-08-07 02:00,18.4
2540,2019-08-07 01:00,18.8
2541,2020-02-13 23:00,9.9
2542,2020-02-13 22:00,10.1
2543,2020-02-13 21:00,9.9
2544,2020-02-13 20:00,9.5
2545,2020-02-13 19:00,10.1
2546,2020-02-13 18:00,10.1
2547,2020-02-13 17:00,10.1
2548,2020-02-13 16:00,10.9
2549,2020-02-13 15:00,11.9
2550,2020-02-13 14:00,12.8
2551,2020-02-13 13:00,12.5
2552,2020-02-13 12:00,10.4
2553,2020-02-13 11:00,9.0
2554,2020-02-13 10:00,8.9
2555,2020-02-13 09:00,7.7
2556,2020-02-13 08:00,7.0
2557,2020-02-13 07:00,6.9
2558,2020-02-13 06:00,6.5
2559,2020-02-13 05:00,6.1
2560,2020-02-13 04:00,5.6
2561,2020-02-13 03:00,5.3
2562,2020-02-13 02:00,5.2
2563,2020-02-13 01:00,5.6
2564,2020-02-07 23:00,8.9
2565,2020-02-07 22:00,8.9
2566,2020-02-07 21:00,8.9
2567,2020-02-07 20:00,8.7
2568,2020-02-07 19:00,9.0
2569,2020-02-07 18:00,9.6
2570,2020-02-07 17:00,10.4
2571,2020-02-07 16:00,10.7
2572,2020-02-07 15:00,11.4
2573,2020-02-07 14:00,10.7
2574,2020-02-07 13:00,9.5
2575,2020-02-07 12:00,7.7
2576,2020-02-07 11:00,5.1
2577,2020-02-07 10:00,3.8
2578,2020-02-07 09:00,2.0
2579,2020-02-07 08:00,2.0
2580,2020-02-07 07:00,2.6
2581,2020-02-07 06:00,2.7
2582,2020-02-07 05:00,3.1
2583,2020-02-07 04:00,3.9
2584,2020-02-07 03:00,4.2
2585,2020-02-07 02:00,4.4
2586,2020-02-07 01:00,4.5
2587,2020-05-26 23:00,20.2
2588,2020-05-26 22:00,21.4
2589,2020-05-26 21:00,22.6
2590,2020-05-26 20:00,24.4
2591,2020-05-26 19:00,25.3
2592,2020-05-26 18:00,25.4
2593,2020-05-26 17:00,25.7
2594,2020-05-26 16:00,25.1
2595,2020-05-26 15:00,25.4
2596,2020-05-26 14:00,25.0
2597,2020-05-26 13:00,23.9
2598,2020-05-26 12:00,23.2
2599,2020-05-26 11:00,21.9
2600,2020-05-26 10:00,20.8
2601,2020-05-26 09:00,17.6
2602,2020-05-26 08:00,15.7
2603,2020-05-26 07:00,14.3
2604,2020-05-26 06:00,14.2
2605,2020-05-26 05:00,15.1
2606,2020-05-26 04:00,15.8
2607,2020-05-26 03:00,17.1
2608,2020-05-26 02:00,17.2
2609,2020-05-26 01:00,17.5
2610,2019-11-26 23:00,11.4
2611,2019-11-26 22:00,11.7
2612,2019-11-26 21:00,12.0
2613,2019-11-26 20:00,12.0
2614,2019-11-26 19:00,12.2
2615,2019-11-26 18:00,12.3
2616,2019-11-26 17:00,12.7
2617,2019-11-26 16:00,12.9
2618,2019-11-26 15:00,12.7
2619,2019-11-26 14:00,12.2
2620,2019-11-26 13:00,11.6
2621,2019-11-26 12:00,11.3
2622,2019-11-26 11:00,11.2
2623,2019-11-26 10:00,11.3
2624,2019-11-26 09:00,11.0
2625,2019-11-26 08:00,10.8
2626,2019-11-26 07:00,10.7
2627,2019-11-26 06:00,10.8
2628,2019-11-26 05:00,10.9
2629,2019-11-26 04:00,10.9
2630,2019-11-26 03:00,11.3
2631,2019-11-26 02:00,11.4
2632,2019-11-26 01:00,11.3
2633,2020-07-23 23:00,23.4
2634,2020-07-23 22:00,23.4
2635,2020-07-23 21:00,24.2
2636,2020-07-23 20:00,25.8
2637,2020-07-23 19:00,26.5
2638,2020-07-23 18:00,27.7
2639,2020-07-23 17:00,27.9
2640,2020-07-23 16:00,27.1
2641,2020-07-23 15:00,27.0
2642,2020-07-23 14:00,25.9
2643,2020-07-23 13:00,25.1
2644,2020-07-23 12:00,23.7
2645,2020-07-23 11:00,23.2
2646,2020-07-23 10:00,22.2
2647,2020-07-23 09:00,20.7
2648,2020-07-23 08:00,17.0
2649,2020-07-23 07:00,14.9
2650,2020-07-23 06:00,15.5
2651,2020-07-23 05:00,16.5
2652,2020-07-23 04:00,17.2
2653,2020-07-23 03:00,17.8
2654,2020-07-23 02:00,18.4
2655,2020-07-23 01:00,18.9
2656,2019-04-07 23:00,12.0
2657,2019-04-07 22:00,12.2
2658,2019-04-07 21:00,12.9
2659,2019-04-07 20:00,14.1
2660,2019-04-07 19:00,14.4
2661,2019-04-07 18:00,14.9
2662,2019-04-07 17:00,14.9
2663,2019-04-07 16:00,15.0
2664,2019-04-07 15:00,14.3
2665,2019-04-07 14:00,13.7
2666,2019-04-07 13:00,12.9
2667,2019-04-07 12:00,12.3
2668,2019-04-07 11:00,11.1
2669,2019-04-07 10:00,10.4
2670,2019-04-07 09:00,9.6
2671,2019-04-07 08:00,9.5
2672,2019-04-07 07:00,9.5
2673,2019-04-07 06:00,10.0
2674,2019-04-07 05:00,10.1
2675,2019-04-07 04:00,10.7
2676,2019-04-07 03:00,11.7
2677,2019-04-07 02:00,12.0
2678,2019-04-07 01:00,12.1
2679,2019-04-13 23:00,5.8
2680,2019-04-13 22:00,6.3
2681,2019-04-13 21:00,7.0
2682,2019-04-13 20:00,8.0
2683,2019-04-13 19:00,9.7
2684,2019-04-13 18:00,10.3
2685,2019-04-13 17:00,10.6
2686,2019-04-13 16:00,9.2
2687,2019-04-13 15:00,10.5
2688,2019-04-13 14:00,10.0
2689,2019-04-13 13:00,9.6
2690,2019-04-13 12:00,8.6
2691,2019-04-13 11:00,7.3
2692,2019-04-13 10:00,5.6
2693,2019-04-13 09:00,3.5
2694,2019-04-13 08:00,2.6
2695,2019-04-13 07:00,2.6
2696,2019-04-13 06:00,3.4
2697,2019-04-13 05:00,3.9
2698,2019-04-13 04:00,4.0
2699,2019-04-13 03:00,4.5
2700,2019-04-13 02:00,5.0
2701,2019-04-13 01:00,5.7
2702,2019-03-26 23:00,8.1
2703,2019-03-26 22:00,9.1
2704,2019-03-26 21:00,10.6
2705,2019-03-26 20:00,10.3
2706,2019-03-26 19:00,11.1
2707,2019-03-26 18:00,12.3
2708,2019-03-26 17:00,12.5
2709,2019-03-26 16:00,12.8
2710,2019-03-26 15:00,13.0
2711,2019-03-26 14:00,12.4
2712,2019-03-26 13:00,11.1
2713,2019-03-26 12:00,10.9
2714,2019-03-26 11:00,9.6
2715,2019-03-26 10:00,9.2
2716,2019-03-26 09:00,7.7
2717,2019-03-26 08:00,7.2
2718,2019-03-26 07:00,6.9
2719,2019-03-26 06:00,6.7
2720,2019-03-26 05:00,6.9
2721,2019-03-26 04:00,6.8
2722,2019-03-26 03:00,7.2
2723,2019-03-26 02:00,7.6
2724,2019-03-26 01:00,7.7
2725,2019-03-27 23:00,9.4
2726,2019-03-27 22:00,9.8
2727,2019-03-27 21:00,10.4
2728,2019-03-27 20:00,10.6
2729,2019-03-27 19:00,11.4
2730,2019-03-27 18:00,12.2
2731,2019-03-27 17:00,13.4
2732,2019-03-27 16:00,13.6
2733,2019-03-27 15:00,13.2
2734,2019-03-27 14:00,13.7
2735,2019-03-27 13:00,12.4
2736,2019-03-27 12:00,11.5
2737,2019-03-27 11:00,11.6
2738,2019-03-27 10:00,10.7
2739,2019-03-27 09:00,8.8
2740,2019-03-27 08:00,7.6
2741,2019-03-27 07:00,6.6
2742,2019-03-27 06:00,5.7
2743,2019-03-27 05:00,6.1
2744,2019-03-27 04:00,6.1
2745,2019-03-27 03:00,6.4
2746,2019-03-27 02:00,6.8
2747,2019-03-27 01:00,7.5
2748,2019-04-12 23:00,6.6
2749,2019-04-12 22:00,7.3
2750,2019-04-12 21:00,8.2
2751,2019-04-12 20:00,9.2
2752,2019-04-12 19:00,9.9
2753,2019-04-12 18:00,10.7
2754,2019-04-12 17:00,11.0
2755,2019-04-12 16:00,11.3
2756,2019-04-12 15:00,11.4
2757,2019-04-12 14:00,10.1
2758,2019-04-12 13:00,10.7
2759,2019-04-12 12:00,10.1
2760,2019-04-12 11:00,8.8
2761,2019-04-12 10:00,7.3
2762,2019-04-12 09:00,4.9
2763,2019-04-12 08:00,4.0
2764,2019-04-12 07:00,3.6
2765,2019-04-12 06:00,4.0
2766,2019-04-12 05:00,4.4
2767,2019-04-12 04:00,4.9
2768,2019-04-12 03:00,5.5
2769,2019-04-12 02:00,6.1
2770,2019-04-12 01:00,6.9
2771,2019-04-06 23:00,13.7
2772,2019-04-06 22:00,14.6
2773,2019-04-06 21:00,15.2
2774,2019-04-06 20:00,15.6
2775,2019-04-06 19:00,16.7
2776,2019-04-06 18:00,16.5
2777,2019-04-06 17:00,17.4
2778,2019-04-06 16:00,17.1
2779,2019-04-06 15:00,17.3
2780,2019-04-06 14:00,15.7
2781,2019-04-06 13:00,14.4
2782,2019-04-06 12:00,11.9
2783,2019-04-06 11:00,10.2
2784,2019-04-06 10:00,9.0
2785,2019-04-06 09:00,7.7
2786,2019-04-06 08:00,6.1
2787,2019-04-06 07:00,6.4
2788,2019-04-06 06:00,6.7
2789,2019-04-06 05:00,7.3
2790,2019-04-06 04:00,7.8
2791,2019-04-06 03:00,8.1
2792,2019-04-06 02:00,8.9
2793,2019-04-06 01:00,9.4
2794,2020-07-22 23:00,20.6
2795,2020-07-22 22:00,21.2
2796,2020-07-22 21:00,22.4
2797,2020-07-22 20:00,24.7
2798,2020-07-22 19:00,25.1
2799,2020-07-22 18:00,25.6
2800,2020-07-22 17:00,25.1
2801,2020-07-22 16:00,25.3
2802,2020-07-22 15:00,23.8
2803,2020-07-22 14:00,24.6
2804,2020-07-22 13:00,23.2
2805,2020-07-22 12:00,21.7
2806,2020-07-22 11:00,21.5
2807,2020-07-22 10:00,19.3
2808,2020-07-22 09:00,17.6
2809,2020-07-22 08:00,14.6
2810,2020-07-22 07:00,13.8
2811,2020-07-22 06:00,13.9
2812,2020-07-22 05:00,14.5
2813,2020-07-22 04:00,15.1
2814,2020-07-22 03:00,16.0
2815,2020-07-22 02:00,16.6
2816,2020-07-22 01:00,17.7
2817,2019-11-27 23:00,11.6
2818,2019-11-27 22:00,11.6
2819,2019-11-27 21:00,11.5
2820,2019-11-27 20:00,11.7
2821,2019-11-27 19:00,11.8
2822,2019-11-27 18:00,12.3
2823,2019-11-27 17:00,12.3
2824,2019-11-27 16:00,11.7
2825,2019-11-27 15:00,11.7
2826,2019-11-27 14:00,12.0
2827,2019-11-27 13:00,11.7
2828,2019-11-27 12:00,11.3
2829,2019-11-27 11:00,10.8
2830,2019-11-27 10:00,11.0
2831,2019-11-27 09:00,10.7
2832,2019-11-27 08:00,10.8
2833,2019-11-27 07:00,10.7
2834,2019-11-27 06:00,11.0
2835,2019-11-27 05:00,10.7
2836,2019-11-27 04:00,10.4
2837,2019-11-27 03:00,10.9
2838,2019-11-27 02:00,11.1
2839,2019-11-27 01:00,10.9
2840,2020-05-27 23:00,20.1
2841,2020-05-27 22:00,21.7
2842,2020-05-27 21:00,22.7
2843,2020-05-27 20:00,24.1
2844,2020-05-27 19:00,25.9
2845,2020-05-27 18:00,26.4
2846,2020-05-27 17:00,26.3
2847,2020-05-27 16:00,26.3
2848,2020-05-27 15:00,25.7
2849,2020-05-27 14:00,25.1
2850,2020-05-27 13:00,24.6
2851,2020-05-27 12:00,23.9
2852,2020-05-27 11:00,21.8
2853,2020-05-27 10:00,20.5
2854,2020-05-27 09:00,19.1
2855,2020-05-27 08:00,16.3
2856,2020-05-27 07:00,15.1
2857,2020-05-27 06:00,15.2
2858,2020-05-27 05:00,15.8
2859,2020-05-27 04:00,16.5
2860,2020-05-27 03:00,17.4
2861,2020-05-27 02:00,18.1
2862,2020-05-27 01:00,19.1
2863,2020-02-06 23:00,5.2
2864,2020-02-06 22:00,6.1
2865,2020-02-06 21:00,6.7
2866,2020-02-06 20:00,7.2
2867,2020-02-06 19:00,7.7
2868,2020-02-06 18:00,8.1
2869,2020-02-06 17:00,9.2
2870,2020-02-06 16:00,9.8
2871,2020-02-06 15:00,9.6
2872,2020-02-06 14:00,10.1
2873,2020-02-06 13:00,8.9
2874,2020-02-06 12:00,7.7
2875,2020-02-06 11:00,5.9
2876,2020-02-06 10:00,4.7
2877,2020-02-06 09:00,3.2
2878,2020-02-06 08:00,2.7
2879,2020-02-06 07:00,2.8
2880,2020-02-06 06:00,2.8
2881,2020-02-06 05:00,3.7
2882,2020-02-06 04:00,3.9
2883,2020-02-06 03:00,3.6
2884,2020-02-06 02:00,3.8
2885,2020-02-06 01:00,4.1
2886,2020-02-12 23:00,6.8
2887,2020-02-12 22:00,7.0
2888,2020-02-12 21:00,6.9
2889,2020-02-12 20:00,7.1
2890,2020-02-12 19:00,7.0
2891,2020-02-12 18:00,8.0
2892,2020-02-12 17:00,8.6
2893,2020-02-12 16:00,9.4
2894,2020-02-12 15:00,9.6
2895,2020-02-12 14:00,9.7
2896,2020-02-12 13:00,8.9
2897,2020-02-12 12:00,8.5
2898,2020-02-12 11:00,7.3
2899,2020-02-12 10:00,5.5
2900,2020-02-12 09:00,4.5
2901,2020-02-12 08:00,4.4
2902,2020-02-12 07:00,4.2
2903,2020-02-12 06:00,4.6
2904,2020-02-12 05:00,4.5
2905,2020-02-12 04:00,4.8
2906,2020-02-12 03:00,4.5
2907,2020-02-12 02:00,4.3
2908,2020-02-12 01:00,4.5
2909,2019-01-22 23:00,0.7
2910,2019-01-22 22:00,1.4
2911,2019-01-22 21:00,1.0
2912,2019-01-22 20:00,0.9
2913,2019-01-22 19:00,1.2
2914,2019-01-22 18:00,1.5
2915,2019-01-22 17:00,1.5
2916,2019-01-22 16:00,1.7
2917,2019-01-22 15:00,1.4
2918,2019-01-22 14:00,0.9
2919,2019-01-22 13:00,0.6
2920,2019-01-22 12:00,0.3
2921,2019-01-22 11:00,-0.2
2922,2019-01-22 10:00,-0.6
2923,2019-01-22 09:00,-0.9
2924,2019-01-22 08:00,-1.5
2925,2019-01-22 07:00,-1.9
2926,2019-01-22 06:00,-2.1
2927,2019-01-22 05:00,-2.3
2928,2019-01-22 04:00,-2.1
2929,2019-01-22 03:00,-2.2
2930,2019-01-22 02:00,-2.2
2931,2019-01-22 01:00,-1.7
2932,2019-08-06 23:00,19.1
2933,2019-08-06 22:00,19.4
2934,2019-08-06 21:00,19.6
2935,2019-08-06 20:00,19.9
2936,2019-08-06 19:00,20.4
2937,2019-08-06 18:00,19.8
2938,2019-08-06 17:00,19.6
2939,2019-08-06 16:00,18.8
2940,2019-08-06 15:00,22.5
2941,2019-08-06 14:00,22.3
2942,2019-08-06 13:00,22.7
2943,2019-08-06 12:00,22.4
2944,2019-08-06 11:00,22.3
2945,2019-08-06 10:00,21.2
2946,2019-08-06 09:00,20.2
2947,2019-08-06 08:00,19.8
2948,2019-08-06 07:00,19.8
2949,2019-08-06 06:00,20.2
2950,2019-08-06 05:00,20.5
2951,2019-08-06 04:00,20.7
2952,2019-08-06 03:00,21.4
2953,2019-08-06 02:00,21.9
2954,2019-08-06 01:00,22.4
2955,2019-08-12 23:00,16.1
2956,2019-08-12 22:00,16.6
2957,2019-08-12 21:00,17.5
2958,2019-08-12 20:00,19.2
2959,2019-08-12 19:00,18.7
2960,2019-08-12 18:00,20.4
2961,2019-08-12 17:00,19.7
2962,2019-08-12 16:00,19.2
2963,2019-08-12 15:00,17.0
2964,2019-08-12 14:00,19.4
2965,2019-08-12 13:00,17.3
2966,2019-08-12 12:00,20.3
2967,2019-08-12 11:00,19.8
2968,2019-08-12 10:00,18.6
2969,2019-08-12 09:00,16.1
2970,2019-08-12 08:00,14.4
2971,2019-08-12 07:00,13.8
2972,2019-08-12 06:00,14.0
2973,2019-08-12 05:00,14.8
2974,2019-08-12 04:00,15.6
2975,2019-08-12 03:00,16.5
2976,2019-08-12 02:00,16.6
2977,2019-08-12 01:00,16.8
2978,2019-06-17 23:00,20.9
2979,2019-06-17 22:00,21.9
2980,2019-06-17 21:00,23.6
2981,2019-06-17 20:00,24.9
2982,2019-06-17 19:00,25.6
2983,2019-06-17 18:00,26.1
2984,2019-06-17 17:00,26.1
2985,2019-06-17 16:00,25.7
2986,2019-06-17 15:00,26.1
2987,2019-06-17 14:00,25.9
2988,2019-06-17 13:00,24.1
2989,2019-06-17 12:00,23.2
2990,2019-06-17 11:00,23.6
2991,2019-06-17 10:00,22.6
2992,2019-06-17 09:00,21.0
2993,2019-06-17 08:00,16.2
2994,2019-06-17 07:00,13.8
2995,2019-06-17 06:00,13.7
2996,2019-06-17 05:00,14.3
2997,2019-06-17 04:00,14.8
2998,2019-06-17 03:00,15.2
2999,2019-06-17 02:00,15.7
3000,2019-06-17 01:00,16.3
3001,2019-06-03 23:00,18.4
3002,2019-06-03 22:00,19.0
3003,2019-06-03 21:00,20.1
3004,2019-06-03 20:00,21.3
3005,2019-06-03 19:00,21.3
3006,2019-06-03 18:00,21.0
3007,2019-06-03 17:00,20.6
3008,2019-06-03 16:00,19.1
3009,2019-06-03 15:00,18.6
3010,2019-06-03 14:00,19.5
3011,2019-06-03 13:00,18.5
3012,2019-06-03 12:00,19.0
3013,2019-06-03 11:00,18.5
3014,2019-06-03 10:00,18.1
3015,2019-06-03 09:00,18.1
3016,2019-06-03 08:00,18.4
3017,2019-06-03 07:00,18.7
3018,2019-06-03 06:00,19.1
3019,2019-06-03 05:00,19.9
3020,2019-06-03 04:00,20.5
3021,2019-06-03 03:00,21.7
3022,2019-06-03 02:00,22.6
3023,2019-06-03 01:00,23.9
3024,2020-01-24 23:00,-0.1
3025,2020-01-24 22:00,-0.1
3026,2020-01-24 21:00,0.4
3027,2020-01-24 20:00,0.6
3028,2020-01-24 19:00,1.2
3029,2020-01-24 18:00,1.7
3030,2020-01-24 17:00,2.8
3031,2020-01-24 16:00,4.2
3032,2020-01-24 15:00,4.7
3033,2020-01-24 14:00,5.2
3034,2020-01-24 13:00,3.7
3035,2020-01-24 12:00,2.3
3036,2020-01-24 11:00,0.8
3037,2020-01-24 10:00,0.0
3038,2020-01-24 09:00,-0.2
3039,2020-01-24 08:00,-0.2
3040,2020-01-24 07:00,-0.2
3041,2020-01-24 06:00,-0.2
3042,2020-01-24 05:00,-0.4
3043,2020-01-24 04:00,-0.3
3044,2020-01-24 03:00,0.0
3045,2020-01-24 02:00,0.4
3046,2020-01-24 01:00,0.9
3047,2020-01-30 23:00,12.3
3048,2020-01-30 22:00,12.6
3049,2020-01-30 21:00,13.0
3050,2020-01-30 20:00,13.1
3051,2020-01-30 19:00,13.3
3052,2020-01-30 18:00,13.3
3053,2020-01-30 17:00,13.2
3054,2020-01-30 16:00,12.7
3055,2020-01-30 15:00,11.5
3056,2020-01-30 14:00,10.2
3057,2020-01-30 13:00,8.4
3058,2020-01-30 12:00,7.6
3059,2020-01-30 11:00,6.9
3060,2020-01-30 10:00,6.6
3061,2020-01-30 09:00,6.2
3062,2020-01-30 08:00,5.4
3063,2020-01-30 07:00,4.6
3064,2020-01-30 06:00,4.3
3065,2020-01-30 05:00,4.5
3066,2020-01-30 04:00,4.4
3067,2020-01-30 03:00,4.5
3068,2020-01-30 02:00,4.7
3069,2020-01-30 01:00,5.0
3070,2020-06-11 23:00,15.2
3071,2020-06-11 22:00,15.2
3072,2020-06-11 21:00,15.3
3073,2020-06-11 20:00,21.5
3074,2020-06-11 19:00,22.0
3075,2020-06-11 18:00,23.0
3076,2020-06-11 17:00,23.3
3077,2020-06-11 16:00,23.7
3078,2020-06-11 15:00,22.9
3079,2020-06-11 14:00,22.1
3080,2020-06-11 13:00,20.8
3081,2020-06-11 12:00,20.2
3082,2020-06-11 11:00,19.3
3083,2020-06-11 10:00,17.9
3084,2020-06-11 09:00,15.8
3085,2020-06-11 08:00,13.8
3086,2020-06-11 07:00,12.8
3087,2020-06-11 06:00,12.4
3088,2020-06-11 05:00,12.6
3089,2020-06-11 04:00,12.7
3090,2020-06-11 03:00,12.6
3091,2020-06-11 02:00,12.7
3092,2020-06-11 01:00,12.8
3093,2020-01-18 23:00,4.8
3094,2020-01-18 22:00,4.6
3095,2020-01-18 21:00,5.1
3096,2020-01-18 20:00,5.4
3097,2020-01-18 19:00,5.7
3098,2020-01-18 18:00,6.8
3099,2020-01-18 17:00,7.9
3100,2020-01-18 16:00,8.5
3101,2020-01-18 15:00,8.3
3102,2020-01-18 14:00,8.9
3103,2020-01-18 13:00,8.0
3104,2020-01-18 12:00,7.1
3105,2020-01-18 11:00,5.4
3106,2020-01-18 10:00,3.9
3107,2020-01-18 09:00,3.1
3108,2020-01-18 08:00,3.0
3109,2020-01-18 07:00,3.5
3110,2020-01-18 06:00,3.8
3111,2020-01-18 05:00,4.2
3112,2020-01-18 04:00,4.3
3113,2020-01-18 03:00,4.8
3114,2020-01-18 02:00,5.2
3115,2020-01-18 01:00,5.2
3116,2020-06-05 23:00,12.9
3117,2020-06-05 22:00,12.8
3118,2020-06-05 21:00,12.2
3119,2020-06-05 20:00,12.9
3120,2020-06-05 19:00,15.1
3121,2020-06-05 18:00,15.9
3122,2020-06-05 17:00,17.4
3123,2020-06-05 16:00,17.5
3124,2020-06-05 15:00,17.7
3125,2020-06-05 14:00,15.9
3126,2020-06-05 13:00,15.6
3127,2020-06-05 12:00,14.6
3128,2020-06-05 11:00,13.9
3129,2020-06-05 10:00,13.0
3130,2020-06-05 09:00,12.7
3131,2020-06-05 08:00,11.8
3132,2020-06-05 07:00,11.4
3133,2020-06-05 06:00,11.7
3134,2020-06-05 05:00,11.8
3135,2020-06-05 04:00,11.8
3136,2020-06-05 03:00,11.8
3137,2020-06-05 02:00,12.2
3138,2020-06-05 01:00,12.7
3139,2019-12-11 23:00,5.8
3140,2019-12-11 22:00,6.3
3141,2019-12-11 21:00,6.1
3142,2019-12-11 20:00,6.6
3143,2019-12-11 19:00,7.0
3144,2019-12-11 18:00,7.2
3145,2019-12-11 17:00,7.4
3146,2019-12-11 16:00,7.8
3147,2019-12-11 15:00,8.2
3148,2019-12-11 14:00,8.4
3149,2019-12-11 13:00,8.2
3150,2019-12-11 12:00,7.9
3151,2019-12-11 11:00,7.6
3152,2019-12-11 10:00,7.1
3153,2019-12-11 09:00,6.9
3154,2019-12-11 08:00,7.0
3155,2019-12-11 07:00,7.0
3156,2019-12-11 06:00,6.8
3157,2019-12-11 05:00,6.9
3158,2019-12-11 04:00,7.0
3159,2019-12-11 03:00,7.2
3160,2019-12-11 02:00,7.0
3161,2019-12-11 01:00,6.7
3162,2019-12-05 23:00,-0.2
3163,2019-12-05 22:00,-0.2
3164,2019-12-05 21:00,0.1
3165,2019-12-05 20:00,0.6
3166,2019-12-05 19:00,0.7
3167,2019-12-05 18:00,0.7
3168,2019-12-05 17:00,0.6
3169,2019-12-05 16:00,1.1
3170,2019-12-05 15:00,0.8
3171,2019-12-05 14:00,1.2
3172,2019-12-05 13:00,1.7
3173,2019-12-05 12:00,1.8
3174,2019-12-05 11:00,1.3
3175,2019-12-05 10:00,0.4
3176,2019-12-05 09:00,0.0
3177,2019-12-05 08:00,-0.1
3178,2019-12-05 07:00,-0.1
3179,2019-12-05 06:00,-0.1
3180,2019-12-05 05:00,0.2
3181,2019-12-05 04:00,0.5
3182,2019-12-05 03:00,0.6
3183,2019-12-05 02:00,0.5
3184,2019-12-05 01:00,0.7
3185,2019-02-28 23:00,11.3
3186,2019-02-28 22:00,11.3
3187,2019-02-28 21:00,11.5
3188,2019-02-28 20:00,11.3
3189,2019-02-28 19:00,11.6
3190,2019-02-28 18:00,12.7
3191,2019-02-28 17:00,14.2
3192,2019-02-28 16:00,15.2
3193,2019-02-28 15:00,14.2
3194,2019-02-28 14:00,14.1
3195,2019-02-28 13:00,13.3
3196,2019-02-28 12:00,12.8
3197,2019-02-28 11:00,12.6
3198,2019-02-28 10:00,9.9
3199,2019-02-28 09:00,10.8
3200,2019-02-28 08:00,10.7
3201,2019-02-28 07:00,11.8
3202,2019-02-28 06:00,11.5
3203,2019-02-28 05:00,8.1
3204,2019-02-28 04:00,7.8
3205,2019-02-28 03:00,9.2
3206,2019-02-28 02:00,9.8
3207,2019-02-28 01:00,10.8
3208,2019-05-21 23:00,15.8
3209,2019-05-21 22:00,17.3
3210,2019-05-21 21:00,18.1
3211,2019-05-21 20:00,18.7
3212,2019-05-21 19:00,19.2
3213,2019-05-21 18:00,17.9
3214,2019-05-21 17:00,16.9
3215,2019-05-21 16:00,18.9
3216,2019-05-21 15:00,18.0
3217,2019-05-21 14:00,18.5
3218,2019-05-21 13:00,19.3
3219,2019-05-21 12:00,19.0
3220,2019-05-21 11:00,17.9
3221,2019-05-21 10:00,16.4
3222,2019-05-21 09:00,14.5
3223,2019-05-21 08:00,12.6
3224,2019-05-21 07:00,11.8
3225,2019-05-21 06:00,11.7
3226,2019-05-21 05:00,12.3
3227,2019-05-21 04:00,12.7
3228,2019-05-21 03:00,13.6
